tank_id,species,avg_daily_temp,num_fish,day_length,tank_volume,size_day_30
332,tilapia,24.010182861625736,97,10,398.6230353680854,2783.9668618265036
333,tilapia,23.778803160800464,100,12,400.44174471004743,2776.178685045518
334,tilapia,22.98277028645476,101,9,400.61470242234174,2781.5319921159376
335,tilapia,22.860970637281586,100,9,400.0302152979099,2777.4275127432106
336,tilapia,24.32841691339431,98,11,399.92848631970793,2786.8987739987715
337,tilapia,23.677328229544226,96,10,400.75662882447983,2781.0539950704597
338,tilapia,24.436145796768407,100,12,400.10403953959764,2777.372920502544
339,tilapia,23.01464408229987,99,11,400.14805465580764,2776.589283930895
340,tilapia,24.012700404576545,95,11,400.48820019763394,2779.365118066652
341,tilapia,23.329204966842852,96,10,400.93246007496055,2780.5839413300796
342,tilapia,24.14947215376045,98,10,399.3346159684934,2791.424331133254
343,tilapia,23.272849996714697,99,11,400.8143468969178,2782.02044753057
344,tilapia,24.095305593807538,101,11,401.02374821813623,2772.920845610053
345,tilapia,23.365166306888117,98,11,400.2524464593291,2774.943131143447
346,tilapia,23.701462945487123,101,12,400.0656781258362,2777.7152922235923
347,tilapia,23.702434351656226,98,9,401.0390665524973,2779.003085462579
348,tilapia,23.437254999313073,100,9,399.7607262449091,2789.603380599713
349,tilapia,23.610072340530397,100,12,400.78023689007387,2781.7547259526777
350,tilapia,23.516065287558266,92,10,399.1200526749628,2782.570741689782
351,tilapia,23.464679338080938,107,9,401.38616278952645,2777.659547396431
352,tilapia,23.70975735178814,94,10,399.7448253878093,2780.8295377417403
353,tilapia,23.913394250728988,100,9,399.2985894336095,2778.118090068601
354,tilapia,23.502301632216795,100,11,400.76818890324734,2795.2325956417085
355,tilapia,23.726246055260127,102,12,400.34254124059595,2782.832457251293
356,tilapia,23.93689281523952,98,9,400.3876451660999,2780.3649063356834
357,tilapia,24.288008288642466,98,9,400.7940106025462,2788.386732028726
358,tilapia,24.17671173209243,103,9,400.6949335659223,2776.9456465954922
359,tilapia,23.850552823170556,99,10,400.3210609610411,2785.881470593535
360,tilapia,24.343296296519878,101,10,399.1630093958401,2784.9449947681105
361,tilapia,23.770721726165075,97,10,399.91799465028805,2786.398143410597
362,tilapia,23.68620704983783,104,10,399.27114640117145,2782.6137648930953
363,tilapia,23.87681269856599,101,10,399.72167889914596,2786.712092050637
364,tilapia,24.176373000252838,100,9,399.596917425671,2780.4814597989416
365,tilapia,23.622855425551712,105,11,399.14212556989963,2781.598550365646
366,tilapia,23.95594852264894,100,11,400.6006303562791,2782.6018987828807
367,tilapia,25.63045659658152,97,9,399.3873506239191,2776.817624364403
368,tilapia,24.147884757078575,103,11,400.2205245127199,2779.8574883646756
369,tilapia,23.592111695182773,100,9,399.65736377736,2779.1466275364032
370,tilapia,23.74394184112331,98,11,399.75270506053823,2786.8937212879005
371,tilapia,24.263634975920073,99,12,401.34219891458076,2777.184916938082
372,tilapia,24.169644127579957,106,10,400.7988997102767,2789.652639431474
373,tilapia,24.182199445624363,100,11,400.50922516498196,2790.218237406922
374,tilapia,23.505355458425143,108,10,399.8585305206547,2797.352770188152
375,tilapia,24.563825952234755,100,9,399.39916952066517,2792.199539465533
376,tilapia,23.726276149511616,107,11,399.007279929455,2780.94825914108
377,tilapia,24.933649401857636,101,9,400.4553742570293,2783.6447669383265
378,tilapia,23.658095500804862,94,10,397.5821990215691,2779.7321529151236
379,tilapia,23.572576921664012,105,11,401.4717225036474,2779.7126320134694
380,tilapia,23.91042806928305,102,10,400.70085840350185,2780.278404420064
381,tilapia,23.536709176986054,100,11,399.9989073045593,2778.5828443822334
382,tilapia,23.92434523303494,103,9,400.6439238476989,2784.3250240084526
383,tilapia,24.435198733716142,100,10,400.61596491984534,2777.9107903510353
384,tilapia,23.81829415723814,101,9,400.78094794722983,2778.3611830414775
385,tilapia,23.46052193157062,98,10,400.1657425604329,2794.5529443914033
386,tilapia,23.924047413978595,103,8,400.75132370722935,2786.6038524094224
387,tilapia,23.48419314377252,98,10,400.6969565637207,2784.6513592740034
388,tilapia,24.27122515251294,93,10,399.45441695263344,2789.181374810713
389,tilapia,23.468069929693073,104,11,400.34842625522765,2787.531010746707
390,tilapia,23.303551250535772,102,11,399.0544019340546,2779.602507956847
391,tilapia,23.05062612278931,104,11,399.7908235959116,2781.2554449635845
392,tilapia,23.95402722511359,107,9,399.0509502905532,2775.271807004985
393,tilapia,24.365118513517555,100,11,399.8958997231781,2783.585590587735
394,tilapia,24.486766424603715,99,10,399.7146472808958,2789.524428565394
395,tilapia,23.993282499983874,101,10,400.1271727941202,2784.4142303206454
396,tilapia,24.5778091222178,97,10,400.7173780138175,2783.1744585152296
397,tilapia,24.236611925761117,97,10,401.4121848623446,2782.29315959056
398,tilapia,23.902688044526435,105,13,399.29225304219403,2785.4154182264483
399,tilapia,23.568506662127383,97,13,401.0124094186496,2780.679919816472
400,tilapia,22.555704221741408,102,10,399.69670919002783,2789.1950610805884
401,tilapia,23.066909949542584,98,8,400.6894908392671,2782.133071434171
402,tilapia,24.728067754368073,99,14,400.5061386978456,2779.349802619927
403,tilapia,23.49166582308681,99,12,398.8115424109766,2777.0772425314963
404,tilapia,24.113517646195653,102,9,399.82756560236896,2776.8937513832893
405,tilapia,23.28264059856574,103,9,399.2646765944139,2784.246160364056
406,tilapia,24.995435501681566,99,10,400.0935601482326,2780.0575925909798
407,tilapia,24.640437138216495,99,10,399.6771113105914,2794.1330690300683
408,tilapia,24.11732642188912,102,9,401.98362066200633,2782.506413579715
409,tilapia,23.407305322738516,100,11,399.16314418953175,2792.510820438579
410,tilapia,23.99656800818381,103,11,400.23451787449125,2777.9010124996435
411,tilapia,24.167782456679326,103,10,398.808503740811,2782.051505294769
412,tilapia,23.60061812304358,94,9,401.5682811891196,2778.4283653803795
413,tilapia,24.391728972291432,97,8,400.4758143048493,2789.3485955998976
414,tilapia,23.95008134099874,99,10,400.44426088318613,2780.7550767519756
415,tilapia,24.02936125891338,102,9,399.9131325490816,2784.9118933449704
416,tilapia,23.886933500261616,100,11,400.67993964209177,2791.1382123175867
417,tilapia,23.59559995540424,99,11,400.1285061066647,2788.557074470101
418,tilapia,24.36594152872574,101,11,400.601545967975,2779.633198476973
419,tilapia,23.712335751015708,98,11,399.40272509632166,2782.3489760818916
420,tilapia,22.96837451863458,103,9,399.45082232526426,2791.978084278465
421,tilapia,23.915219093078086,100,10,400.21670080026075,2777.808842150582
422,tilapia,24.692989163870955,95,11,399.1596658339773,2790.6346985069003
423,tilapia,24.062825962412784,97,11,399.4329919993003,2777.9591086999612
424,tilapia,24.182849547347864,98,11,399.7690455268792,2788.5698403177485
425,tilapia,24.590129149619646,98,11,399.8375782311312,2786.5298850658787
426,tilapia,24.299611008867576,100,10,400.3535143547255,2769.5941586646977
427,tilapia,24.628972863555507,100,11,400.1901440914151,2788.690657093461
428,tilapia,23.194234470568833,100,11,399.5018975239447,2780.786870491029
429,tilapia,22.966635405657023,100,11,400.4627214721721,2780.2669499342346
430,tilapia,23.72382101151319,101,9,400.97892009747096,2789.618067739228
431,tilapia,23.43985621555455,99,10,399.06290216538866,2776.8500292309686
432,tilapia,23.895047144028776,103,10,399.6542506110477,2782.44763487687
433,tilapia,23.686524911895578,103,10,399.69520158039603,2777.1314291347026
434,tilapia,23.756486562749807,97,10,400.60134772122143,2781.360980806518
435,tilapia,23.77216750129209,101,9,400.92272910351056,2786.8739064029346
436,tilapia,23.754071901760618,99,8,400.298516667066,2780.845886183674
437,tilapia,22.783058727144684,102,10,399.51163571127006,2781.1905399217762
438,tilapia,23.47951127146436,99,11,399.6709736659039,2769.67342332833
439,tilapia,24.460235391575342,100,11,401.0700351892505,2783.2900062004906
440,tilapia,23.686295328914998,95,8,399.943084524111,2778.0324003734463
441,tilapia,23.969979710247888,104,9,399.62250910132366,2783.407162822724
442,tilapia,23.867736521249242,102,10,399.3591976409932,2783.4376974495453
443,tilapia,23.39667610821962,97,9,401.22264719137013,2780.989486530635
444,tilapia,23.66430171559763,99,12,400.27576662286447,2777.9230269586096
445,tilapia,24.496138484109807,103,11,399.49441388384463,2780.012966673326
446,tilapia,23.63292450771495,105,11,398.79396207678127,2783.8398806265477
447,tilapia,23.74779765577882,98,11,399.11530168522893,2790.2791648436732
448,tilapia,23.558102842895895,103,10,400.6892585463005,2779.1867402541084
449,tilapia,25.15034295125677,99,10,399.9842405016234,2779.7280148665404
450,tilapia,23.770606981451106,96,9,399.2946884437464,2790.081412695308
451,tilapia,23.5376125731545,103,8,399.24858866974307,2780.027223820215
452,tilapia,22.524110371147835,100,10,399.62670527106326,2788.8994831865484
453,tilapia,23.943514311031876,100,12,399.3400435365063,2777.2939721600333
454,tilapia,23.826281909069362,104,10,399.931091280505,2781.129766998107
455,tilapia,23.05774887574894,96,9,400.13003752321373,2787.99473246776
456,tilapia,23.77114900220864,102,11,400.28063436844235,2781.0541785525515
457,tilapia,23.917627375760407,100,10,400.8104296139266,2778.955910353866
458,tilapia,23.957722478004595,99,10,398.84034177173123,2788.6647897077287
459,tilapia,23.838521738933878,100,11,400.53117517668386,2783.7392749969945
460,tilapia,24.443973999503147,98,11,400.29253739943243,2771.9104205353883
461,tilapia,23.518195379521334,96,10,400.0312008391147,2786.754715512326
462,tilapia,23.547361218678923,99,12,398.8524670285964,2795.0802076975506
463,tilapia,23.39401222085812,101,12,399.6739088056419,2792.702866640982
464,tilapia,23.01234003058008,103,11,400.1860779421502,2790.8727694091244
465,tilapia,24.80509761205289,99,11,399.08994145343223,2791.0940296441363
466,tilapia,23.59986026249599,100,11,399.9814301694402,2778.62484616521
467,tilapia,23.95878139407973,101,10,400.15918861494157,2776.7151120635563
468,tilapia,24.03174656937843,104,12,400.3790156119776,2783.2952720386406
469,tilapia,24.087732475717846,102,9,400.4215896196685,2789.193437643903
470,tilapia,23.71941219209459,104,10,399.02763261271747,2786.9017797238293
471,tilapia,24.233377318289325,100,10,400.96790644800626,2775.4050731711286
472,tilapia,23.076372242513223,99,10,400.10316030973354,2776.1793560472092
473,tilapia,24.28744543568792,99,10,400.6432036994343,2787.9995256124166
474,tilapia,23.521704361168077,96,12,400.2702846491983,2784.8536745937517
475,tilapia,24.18704771607325,108,8,398.94280176035045,2783.8458321470266
476,tilapia,22.975022402818514,94,10,397.41566714280265,2786.8171048434815
477,tilapia,23.583573538684437,103,10,398.52553730741016,2784.5923017635555
478,tilapia,24.5120159002887,96,9,400.1022601740574,2791.0357951481237
479,tilapia,24.466099555038173,103,9,400.3552494986468,2778.939930724189
480,tilapia,24.229103452896798,100,9,399.53396498109225,2789.9469407080624
481,tilapia,23.78103561536486,101,10,399.90689102806317,2789.009794691574
482,tilapia,23.175697419337734,94,11,400.2181400357731,2781.630398073545
483,tilapia,23.049284355942035,96,10,399.74124635669574,2778.9804474747725
484,tilapia,23.404739497130393,101,10,399.5964513529609,2782.8100520856906
485,tilapia,23.246644103454663,102,10,398.25661285401503,2780.2743566949193
486,tilapia,25.094490937488565,102,9,399.45121250359307,2781.2236891910593
487,tilapia,24.686176918615587,102,10,400.78510066180843,2781.476150264856
488,tilapia,23.324691345998367,101,10,399.89799685479977,2787.6330755528816
489,tilapia,24.47209474517253,101,10,398.7485127545898,2780.586623477608
490,tilapia,23.592125295209772,98,11,399.9455675945844,2776.6299883056754
491,tilapia,24.450639742427786,101,10,401.0536113965417,2781.671970112012
492,tilapia,23.28495615726788,98,9,398.2328408135507,2779.2262621662785
493,tilapia,24.400406521028305,101,10,399.0440595881983,2772.7843340680565
494,tilapia,23.495832364713557,106,9,399.5194416699884,2792.527591159124
495,tilapia,23.684180856403724,99,9,399.43198790534075,2769.347021464409
496,tilapia,23.891576025858736,102,10,400.4481008618964,2787.0454478071947
497,tilapia,23.62682350075224,103,9,399.31350064536826,2792.953137290471
498,tilapia,23.704580741722914,102,12,399.6077099968294,2782.4119596669702
499,tilapia,24.05114845949152,93,10,399.9424108582778,2785.8475765825883
500,tilapia,23.76492240517935,101,9,399.5810366020202,2780.2825799206285
501,tilapia,24.553680524923482,101,10,399.0382110696817,2783.419753413127
502,tilapia,24.061104425552287,98,11,401.53273684219204,2785.722975257484
503,tilapia,24.27717062790665,100,9,399.8222103609257,2780.485440319528
504,tilapia,22.866080826584955,105,10,401.47556342316585,2769.4176852969836
505,tilapia,23.254852291299304,97,9,399.70219315904427,2780.908323416775
506,tilapia,23.373759688510706,97,10,400.31737948876815,2785.360411222097
507,tilapia,24.11741568648083,101,11,400.66636502203016,2776.026197845319
508,tilapia,23.745193010324357,104,10,398.9770127686557,2784.3932804967308
509,tilapia,23.479756903809253,101,10,399.28124231883965,2776.214772372924
510,tilapia,24.23954550148781,101,11,399.13677598485344,2786.045877668665
511,tilapia,24.04545099924731,97,10,400.49157772897297,2781.785503610731
512,tilapia,23.43155597703906,104,12,401.0983308454869,2786.8076239829347
513,tilapia,23.715583949433515,96,12,400.5494931829638,2780.4818666480423
514,tilapia,24.546399081013277,102,11,401.1421189552813,2788.764675434011
515,tilapia,23.78823549768471,100,10,399.2854932805286,2784.5583195564136
516,tilapia,24.02251587773376,99,10,399.4537779044131,2780.69911713437
517,tilapia,23.914533590432438,99,9,400.8788543928771,2792.279884213182
518,tilapia,24.50791799253422,98,10,401.73552217483484,2777.1597865774716
519,tilapia,24.090383175465007,102,10,399.46344744122604,2788.7258827674586
520,tilapia,23.997767844497254,97,11,399.57243645035504,2782.601827176326
521,tilapia,23.54220248238527,102,10,399.66815124406475,2774.625324709229
522,tilapia,24.788261728933577,99,9,399.65329726519155,2780.5822206418743
523,tilapia,23.142077824403682,97,11,401.2974511779227,2781.168494404497
524,tilapia,24.177062084018964,102,10,399.35160984090066,2783.7794621014536
525,tilapia,23.6019184273921,104,9,398.86081153670136,2781.003371341788
526,tilapia,24.46333532113603,95,10,400.2122971161458,2779.780514468125
527,tilapia,24.20891892077749,97,11,401.79766904333087,2786.2934885507966
528,tilapia,24.197235672558538,94,12,400.2216812341548,2781.049791109066
529,tilapia,24.25296124054497,103,11,400.7417793138501,2781.4932689536045
530,tilapia,24.742887440338578,97,11,398.8178604306267,2782.5542483925274
531,tilapia,23.90894825946133,101,10,399.5455994175396,2781.335867664574
532,tilapia,23.26788372279964,104,10,399.16416041730406,2777.6442743269195
533,tilapia,23.565264746658155,98,11,401.6361305692562,2779.827861212479
534,tilapia,23.382400042176503,98,8,399.4495465430121,2784.003085874341
535,tilapia,24.644593764498083,98,12,400.39490569255184,2776.8656534597812
536,tilapia,23.85161704328627,100,10,399.17606394945756,2793.0093359488874
537,tilapia,24.25620262625729,101,10,400.43679614570294,2785.6212540679635
538,tilapia,23.926178027497198,102,8,399.3255382245304,2774.1020164349134
539,tilapia,23.53644488077926,103,9,399.65362862191233,2782.647649122476
540,tilapia,24.03026276600528,96,9,399.1283414468323,2790.868228129237
541,tilapia,24.163669868902282,99,9,399.6625256942224,2786.0317697484184
542,tilapia,24.90988236683837,105,9,400.78614958279036,2785.0579941626524
543,tilapia,24.382449816145122,103,10,400.48587035135307,2786.127488519505
544,tilapia,24.025254055712264,106,11,398.4340461448482,2780.0531665244835
545,tilapia,23.04383116979307,102,9,400.4660908967198,2791.290582705097
546,tilapia,23.18908194458134,105,9,400.3557064209559,2782.277182476312
547,tilapia,23.33514896723181,98,10,400.5252395094593,2788.733436232165
548,tilapia,24.835380666569698,98,10,400.874340969554,2788.10607351235
549,tilapia,23.858097689673432,98,10,400.1518399740236,2781.8400998620305
550,tilapia,24.56152604349386,98,10,400.1544843763535,2780.431490963408
551,tilapia,23.499581047849496,104,11,399.882543018552,2785.0741182554807
552,tilapia,23.927663022665918,107,9,400.1112792114723,2774.7823701909547
553,tilapia,24.45413853583845,102,11,398.5977169158629,2787.524966271739
554,tilapia,24.349230241001383,102,9,399.1711956855942,2780.210767034935
555,tilapia,24.191932489956507,102,11,399.23693662184576,2783.768264445379
556,tilapia,24.127132082983064,98,11,399.4342763901637,2781.7683063412283
557,tilapia,23.32561796400368,99,9,400.358612640781,2781.658707193827
558,tilapia,24.193272182698447,99,9,399.79494220641317,2778.713520212482
559,tilapia,24.495088760903407,100,9,401.3688073251402,2785.3674751403496
560,tilapia,24.379298482978538,101,10,398.8695342109235,2787.9826835266945
561,tilapia,24.7009218686216,102,12,401.9842434491374,2792.410887563568
562,tilapia,23.866709104998098,102,9,398.455905972532,2783.319784916587
563,tilapia,24.129189114776818,98,10,399.18342063869704,2775.578227331585
564,tilapia,23.814797772233423,101,11,399.76695019739674,2778.0455543321523
565,tilapia,23.494454521087004,98,13,400.8875123200272,2794.2813129407746
566,tilapia,23.818411955940206,101,10,399.60618839960046,2784.191898660471
567,tilapia,23.806652919268327,97,10,400.5281060619481,2793.626285883673
568,tilapia,24.932853382684268,101,9,400.5045360962878,2777.7494625475356
569,tilapia,23.367634191252947,105,9,399.23836285553574,2782.3367710945686
570,tilapia,24.362372392002698,104,9,401.0457001211404,2777.403209305341
571,tilapia,24.265332855445326,101,10,400.70500105485485,2780.9221186332497
572,tilapia,23.37351611911308,103,9,399.0694290301094,2788.7007381678327
573,tilapia,24.15634070109438,104,10,399.44702633304064,2783.430442703846
574,tilapia,23.702037520713287,99,10,401.4016040235301,2789.720640159282
575,tilapia,23.850263112407326,97,10,397.9031876725303,2787.84105635671
576,tilapia,23.867500452839877,100,11,400.0826458333053,2784.241980817177
577,tilapia,23.610569526826183,102,10,398.6787211333644,2781.8355259413524
578,tilapia,23.048287302696163,98,10,399.9241315274634,2787.01454027761
579,tilapia,23.16055412924312,101,10,400.2267145453093,2777.480225714592
580,tilapia,23.972547206479707,98,11,401.3468120267061,2782.565369825728
581,tilapia,23.951075726236336,105,10,399.7699263791834,2786.8980199191324
582,tilapia,23.551543589246904,94,12,400.6431386649075,2780.95940385344
583,tilapia,23.414251881255133,99,10,400.67352102253614,2777.092124792033
584,tilapia,24.23578187001673,99,11,399.4814574076158,2782.439525442592
585,tilapia,23.855912864578148,102,8,400.4356400697774,2787.225132419855
586,tilapia,24.44248591710068,93,10,400.05535552409316,2777.395172663688
587,tilapia,23.808538510005764,99,11,400.0599343444685,2778.212826071324
588,tilapia,24.699834294295833,93,11,398.69538703673703,2770.281225169409
589,tilapia,24.34975087532803,96,9,399.65319930663657,2784.9428491109425
590,tilapia,24.16648711257908,97,10,397.62752635751514,2784.228293915514
591,tilapia,24.388785531552877,101,11,399.0871780313381,2786.3788333034263
592,tilapia,23.69167727428388,98,9,400.2393646792507,2782.8766625354915
593,tilapia,23.745219154606673,102,10,401.6192447892863,2781.509522394603
594,tilapia,24.182362520281924,97,9,400.29418082895006,2783.7621793436674
595,tilapia,24.150548300308373,101,12,401.3692781380375,2778.6793465785563
596,tilapia,23.575336996015437,95,11,399.8889112487868,2786.6797658328546
597,tilapia,23.890330540071204,98,11,398.4050651855585,2782.9351555210046
598,tilapia,24.51823920304537,104,10,399.16134383757446,2787.136017810074
599,tilapia,24.291485074307406,99,8,399.53901330606965,2782.8397708632933
600,tilapia,23.651757034376605,101,8,399.30757196188205,2784.0520763301815
601,tilapia,23.901051532895224,104,11,398.33174777590943,2782.7121318253394
602,tilapia,23.066159369170247,99,10,399.2385366033405,2781.6815673898536
603,tilapia,24.191859873015275,100,11,399.85538559469273,2786.402569555532
604,tilapia,23.38500742680487,98,8,400.6805427546077,2786.350597831658
605,tilapia,23.051854854666377,96,11,400.9868639149695,2784.3946073540474
606,tilapia,24.117655711580678,97,10,399.89676668868924,2784.6449322387743
607,tilapia,23.862715304503674,108,10,400.7643032254282,2782.686753076144
608,tilapia,23.395112789593224,96,9,400.5520201965122,2787.1622348406236
609,tilapia,23.375994430055467,103,9,399.3684693364379,2788.663202377312
610,tilapia,23.45102424440563,102,11,400.4720098451112,2785.908796071959
611,tilapia,23.798594919311878,100,10,399.68775660004405,2780.4837290093474
612,tilapia,23.8493841812437,102,8,401.20225181560687,2793.2193014794198
613,tilapia,23.35754467768313,105,11,400.3126952205729,2792.179629977527
614,tilapia,23.87075407985228,96,10,401.0267078203811,2780.2232778631337
615,tilapia,23.75644294170067,103,10,400.0733085806136,2784.8243524782247
616,tilapia,22.847045670302734,99,9,400.5615134085713,2785.2938897575305
617,tilapia,24.052987789171908,101,11,399.8365383121502,2788.782567496607
618,tilapia,24.012140967394377,103,8,400.429245760075,2777.2183448765995
619,tilapia,24.07999341287492,98,12,400.09567249285107,2787.201064567434
620,tilapia,23.92661518873602,105,9,398.8448659015539,2783.374743550156
621,tilapia,24.652975091986182,98,11,400.6593684235665,2788.2390358591456
622,tilapia,23.386280753269403,102,11,399.824009018967,2777.1008183622803
623,tilapia,23.03681469212862,103,11,400.22961140999297,2787.8526756574547
624,tilapia,24.39001971452905,100,11,399.77036947487835,2785.7449039826574
625,tilapia,24.583964709280217,103,11,399.83850509815153,2789.7727987920985
626,tilapia,24.062698001404584,97,11,400.13412316397745,2776.4187986254765
627,tilapia,25.011748622144303,100,10,400.42123136872704,2782.316822664049
628,tilapia,23.41115421439058,103,8,399.8616771042106,2790.968359860245
629,tilapia,23.90677549144255,97,11,398.8388102874087,2793.964147036243
630,tilapia,24.02415531224688,102,12,400.45048474498105,2782.8257774238405
631,tilapia,23.33280915028624,99,10,399.84684787947276,2788.041154165431
632,tilapia,23.874678570653682,99,10,400.2130101025237,2778.8392203822586
633,tilapia,24.257289142797998,100,10,400.3001525416262,2785.740518282283
634,tilapia,22.917182626723424,95,10,399.5426500885946,2783.806377729172
635,tilapia,24.14122665649734,100,9,399.387008391365,2778.1088225433755
636,tilapia,23.74206025575856,98,11,401.15455183719786,2782.9219862938426
637,tilapia,22.89952386479936,101,10,399.75870553730385,2782.148650742973
638,tilapia,23.81619496466054,100,11,399.0359508912281,2788.3095408657014
639,tilapia,24.129027568998488,103,10,398.1978404535527,2775.6594157941195
640,tilapia,23.632403371031653,103,10,399.72822497625094,2786.3828324748606
641,tilapia,24.23192560943626,101,11,399.5389200756616,2778.9969731856645
642,tilapia,23.779901641594357,98,10,400.53545693260327,2780.1554559491747
643,tilapia,24.689255231248605,104,10,400.2365763273543,2785.30697693276
644,tilapia,23.786682220114905,101,10,400.86805466210154,2784.2321043927996
645,tilapia,24.46684592807267,99,10,400.3978608623836,2779.010598433712
646,tilapia,24.13857715834459,94,9,399.7316038997496,2784.1946002507116
647,tilapia,23.480310189696812,101,13,400.6403112072919,2782.069782358707
648,tilapia,24.359490018834293,99,9,399.8288690099849,2778.596119311458
649,tilapia,23.711375035674344,95,11,398.72887946399396,2776.68862364851
650,tilapia,23.9419717866407,98,9,399.81192184967836,2789.496712322143
651,tilapia,23.292985771529537,108,10,399.3808317185629,2780.620340299601
652,tilapia,24.139993809757986,102,12,399.6822483910067,2778.4479491780226
653,tilapia,23.644696493206098,98,9,400.7342827529249,2781.377927071368
654,tilapia,24.01284675336658,100,11,399.8194891018795,2778.012241302339
655,tilapia,23.906720353249156,96,10,400.2991249993534,2777.8399461700183
656,tilapia,23.958134248415558,103,8,399.6966355459634,2778.870018050467
657,tilapia,24.179136263660045,108,11,399.0504174848878,2788.4088115501095
658,tilapia,24.610179791714188,98,11,401.18255788526204,2788.7286377910013
659,tilapia,23.61301012334732,101,11,401.44934410680094,2785.593499801178
660,tilapia,23.586426449178013,101,12,400.93477795062563,2792.0167745513886
661,tilapia,23.725201411541033,99,9,401.7233037257588,2783.225900361977
662,tilapia,24.372600536662173,99,11,399.9284786928797,2777.478518968772
